optimized_group_id,headword,source_count,source_words,added_count,added_forms,memory_word_count,all_memory_words,source_group_id,decision,root_affix,group_explanation,memory_link,mnemonic,collocations,related_recommendations,definitions
O1728,space,4,"spacecraft, spaceship, spacious, spatial",0,,4,"spacecraft, spaceship, spacious, spatial",D1716,kept,space 空间；-craft 船，器；-ship 船；-ious 形容词后缀(-ous)；-ial 形容词后缀,spacecraft (航天器)，spaceship (宇宙飞船)，spacious (宽敞的)，spatial (空间的) 皆由空间衍生。,在宇宙空间(space)中，航天器(spacecraft)和宇宙飞船(spaceship)航行于无边无际的宽敞(spacious)空间，研究其空间(spatial)特性。,航天飞船宽又广，空间领域任翱翔,manned spacecraft - 载人航天器 | spaceship Earth - 地球号飞船 | spacious room - 宽敞的房间 | spatial awareness - 空间意识,spatial源自拉丁语spatium；注意spacious和space的发音变化。,spacecraft: n. [航] 宇宙飞船，航天器 | spaceship: n. [航] 宇宙飞船 | spacious: adj. 宽敞的，广阔的；无边无际的 | spatial: adj. 空间的；存在于空间的；受空间条件限制的
O1729,span,1,span,0,,1,span,D1717,kept,,,,,,,span: n. 跨度，跨距；范围vt. 跨越；持续；以手指测量n. (Span)人名；(捷)斯潘
O1730,spark,2,"spark, sparkle",0,,2,"spark, sparkle",D1718,kept,spark 火花；-le 动词后缀（重复/小动作）,spark (火花)，sparkle (闪耀) 描绘火星迸发、闪烁的样子。,打火石击出火花(spark)，黑夜中星光闪耀(sparkle)。,火花四溅闪光芒,spark of genius - 智慧的火花 | sparkle with joy - 因高兴而发光,sparkle还可指气泡酒的起泡。,"spark: n.火花,火星,闪光,情郎,花花公子,活力,电信技师,瞬间放电vi.闪烁,发火花,求婚vt.发动,鼓舞,使有朝气,求婚 | sparkle: v. （使）闪耀；（使）发光；（酒类饮料）发泡；活跃，生机勃勃；活泼机智n. 闪耀；火花；起泡；亮点；活力，活跃机智；生动新颖"
O1731,sparrow,1,sparrow,0,,1,sparrow,D1719,kept,,,,,,,sparrow: n. 麻雀；矮小的人
O1732,special,4,"specialist, speciality, specialize, specially",0,,4,"specialist, speciality, specialize, specially",D1720,kept,special 特别的；-ist 人；-ity 名词后缀；-ize 动词后缀；-ly 副词后缀,specialist (专家)，speciality (专长；特产)，specialize (专门从事)，specially (特别地) 均由 special (特别的) 派生而来。,一个特别的(special)人，成为专家(specialist)，有专长(speciality)，在某领域专门从事(specialize)，做事都特别地(specially)出色。,特别专家有专长，专门从事特别棒,a specialist in history - 历史专家 | speciality of the region - 地方特产 | specialize in medicine - 专攻医学 | specially designed - 特别设计的,"同源词还有especial, especially；注意speciality与specialty(北美常用)同义。",specialist: n. 专家；专门医师adj. 专家的；专业的 | speciality: n. 专业，专长；特性；特产 | specialize: vi. 专门从事；详细说明；特化vt. 使专门化；使适应特殊情况；详细说明 | specially: adv. 特别地；专门地
O1733,specify,5,"species, specifically, specification, specify, specimen",0,,5,"species, specifically, specification, specify, specimen",D1721,kept,spec 看；-ies 名词后缀(种类)；-fy 动词后缀(使明确)；-ic 形容词后缀；-ally 副词后缀；-cation 名词后缀；-men 名词后缀(样本),species (物种)，specify (明确指定)，specifically (明确地)，specification (规格说明)，specimen (样本) 均来自 spec-“看”，引申为明确分类或具体指明。,分类学中，要确定一个物种(species)，需要收集样本(specimen)，并明确指定(specify)其特征，写出规格说明书(specification)，说得明明白白(specifically)。,物种样本需指明，规格说明要具体,endangered species - 濒危物种 | specify details - 明确细节 | specifically mentioned - 明确提到 | technical specification - 技术规格 | specimen collection - 标本收集,注意specific是这些词的核心形容词，但本表未包含，应一起记忆。,species: n. [生物] 物种；种类adj. 物种上的 | specifically: adv. 特别地；明确地 | specification: n. 规格；说明书；详述 | specify: vt. 指定；详细说明；列举；把…列入说明书 | specimen: n. 样品，样本；标本
O1734,spectacle,3,"spectacle, spectacular, spectator",0,,3,"spectacle, spectacular, spectator",D1722,kept,spect 看；-acle 名词后缀；-acular 形容词后缀；-ator 名词后缀表人,spectacle (景象；眼镜)，spectacular (壮观的)，spectator (观众) 均与“看”直接相关。,一个壮观的(spectacular)景象(spectacle)吸引了所有观众(spectator)的目光。,壮观景象戴眼镜，观众全都看入迷,a great spectacle - 壮观景象 | a spectacular view - 壮丽景色 | spectator sport - 观赏性运动,spectacle复数spectacles可指眼镜；注意spectator和audience区别：spectator多指看表演或比赛的观众，audience指听或看的集合。,spectacle: n. 景象；场面；奇观；壮观；盛大的演出；（复）眼镜 | spectacular: adj. 壮观的，惊人的；公开展示的 | spectator: n. 观众；旁观者
O1735,spectrum,1,spectrum,0,,1,spectrum,D1723,kept,,,,,,,spectrum: n. 光谱；频谱；范围；余象
O1736,speculate,1,speculate,0,,1,speculate,D1724,kept,,,,,,,speculate: vi. 推测；投机；思索vt. 推断
O1737,sphere,1,sphere,0,,1,sphere,D1725,kept,,,,,,,sphere: n. 范围；球体vt. 包围；放入球内；使…成球形adj. 球体的
O1738,spider,1,spider,0,,1,spider,D1726,kept,,,,,,,spider: n. 蜘蛛；设圈套者；三脚架
O1739,spill,1,spill,0,,1,spill,D1727,kept,,,,,,,"spill: n.溢出,溅出,摔下,木片,小塞子,暴跌,溢出量vt.使溢出,使散落,洒,使流出,使摔下,倒出vi.溢出,涌流,充满"
O1740,spiral,1,spiral,0,,1,spiral,D1728,kept,,,,,,,spiral: adj.螺旋形的n.螺旋v.盘旋
O1741,splash,1,splash,0,,1,splash,D1729,kept,,,,,,,"splash: n.溅,飞溅,斑点v.溅,泼,溅湿"
O1742,spoil,1,spoil,0,,1,spoil,D1730,kept,,,,,,,spoil: vt. 溺爱；糟蹋；破坏；掠夺vi. 掠夺；变坏；腐败n. 次品；奖品
O1743,spokesman,1,spokesman,0,,1,spokesman,D1731,kept,,,,,,,spokesman: n. 发言人；代言人
O1744,sponge,1,sponge,0,,1,sponge,D1732,kept,,,,,,,"sponge: n.海绵,海绵体,海绵状物,(外科用的)棉球,纱布v.用海绵等冼涤、揩拭、擦拭或清除,用海绵吸收(液体),(俗)依赖某人生活,诈取某人钱财,海绵般吸收"
O1745,spontaneous,1,spontaneous,0,,1,spontaneous,D1733,kept,,,,,,,spontaneous: adj. 自发的；自然的；无意识的
O1746,sportsman,1,sportsman,0,,1,sportsman,D1734,kept,,,,,,,sportsman: n. 运动员；运动家；冒险家n. (Sportsman)人名；(英)斯波茨曼
O1747,spouse,1,spouse,0,,1,spouse,D1735,kept,,,,,,,spouse: n. 配偶vt. 和…结婚n. (Spouse)人名；(英)斯波斯
O1748,springtime,1,springtime,0,,1,springtime,D1736,kept,,,,,,,springtime: n. 春天；春季；初期
O1749,sprinkle,1,sprinkle,0,,1,sprinkle,D1737,kept,,,,,,,sprinkle: v. 撒，洒；用……点缀，在……中穿插；下小雨；零星分布n. 撒，洒；少量，一点；稀疏小雨；（撒在糕饼上作装饰用的）彩糖，糖屑
O1750,spur,2,"spur, stab",0,,2,"spur, stab",D1738,kept,spur马刺（名词/动词），stab刺。都含尖锐物刺入的动作,用马刺刺马，和用刀刺，都是尖锐物刺。,牛仔用马刺刺马，马受惊后牛仔被刀刺伤。,马刺(spur)和刀刺(stab)都是刺。,spur economic growth 刺激经济增长 | stab wound 刺伤,spur还引申为激励，类似stimulate,spur: n. 马刺；鞭策；山嘴；（公路或铁路的）支线；骨刺v. 用踢马刺驱马前进；激励；促进；紧贴主干剪短（副梢）n. (Spur) （美）斯普尔（人名） | stab: vt. 刺；刺伤；戳；刺穿；直入vi. 刺；刺伤；戳；刺痛n. 刺；戳；尝试；突发的一阵n. (Stab)人名；(泰)萨达
O1751,stabilize,2,"stability, stabilize",0,,2,"stability, stabilize",D1739,kept,词根sta-（站立）→ stable（稳定的）+ -ity名词后缀；-ize动词后缀，使...化,stability是名词，stabilize是动词，一同掌握词性转换。,想象天平保持平衡（稳定），有人添加砝码使其稳定。,稳定(stable)状态叫stability，稳定动作是stabilize。,political stability 政治稳定 | stabilize prices 稳定物价,区别：stability vs. steadiness (steadily的steady),stability: n. 稳定性；坚定，恒心 | stabilize: vt. 使稳固，使安定vi. 稳定，安定
O1752,stack,1,stack,0,,1,stack,D1740,kept,,,,,,,"stack: n.堆,一堆,堆栈v.堆叠"
O1753,stagger,1,stagger,0,,1,stagger,D1741,kept,,,,,,,stagger: vt. 蹒跚；使交错；使犹豫vi. 蹒跚；犹豫n. 蹒跚；交错安排adj. 交错的；错开的
O1754,staircase,1,staircase,0,,1,staircase,D1742,kept,,,,,,,staircase: n. 楼梯
O1755,stake,1,stake,0,,1,stake,D1743,kept,,,,,,,stake: n. 桩，棍子；赌注；火刑；奖金vt. 资助，支持；系…于桩上；把…押下打赌vi. 打赌n. (Stake)人名；(瑞典)斯塔克
O1756,stale,1,stale,0,,1,stale,D1744,kept,,,,,,,stale: adj. 陈腐的；不新鲜的vi. 变陈旧；撒尿；变得不新鲜vt. 使变旧；变得不新鲜n. 尿n. (Stale)人名；(塞)斯塔莱
O1757,stall,1,stall,0,,1,stall,D1745,kept,,,,,,,"stall: n.货摊,畜栏,厩,出售摊v.(使)停转,(使)停止,迟延"
O1758,standpoint,1,standpoint,0,,1,standpoint,D1746,kept,,,,,,,standpoint: n. 立场；观点
O1759,startle,1,startle,0,,1,startle,D1747,kept,,,,,,,startle: vt. 使吓一跳；使惊奇vi. 惊吓；惊跳；惊奇n. 惊愕；惊恐
O1760,statement,2,"statement, statesman",0,,2,"statement, statesman",D1748,kept,词根state-（陈述，国家）。statement加-ment名词后缀；statesman是states(国家)+man,statement是陈述、声明，statesman是治理国家的人，都来自state。,政治家在讲台上发表声明。,政治家(statesman)发表声明(statement)。,make a statement 发表声明 | elder statesman 政界元老,注意：state还有“状态”的意思,statement: n. 声明；陈述，叙述；报表，清单 | statesman: n. 政治家；国务活动家
O1761,static,1,static,0,,1,static,D1749,kept,,,,,,,static: adj. 静态的；静电的；静力的n. 静电；静电干扰
O1762,stationary,1,stationary,0,,1,stationary,D1750,kept,,,,,,,stationary: adj. 固定的；静止的；定居的；常备军的n. 不动的人；驻军
O1763,statistical,1,statistical,0,,1,statistical,D1751,kept,,,,,,,statistical: adj. 统计的；统计学的
O1764,steadily,1,steadily,0,,1,steadily,D1752,kept,,,,,,,steadily: adv. 稳定地；稳固地；有规则地
O1765,steamer,1,steamer,0,,1,steamer,D1753,kept,,,,,,,steamer: n. 轮船；蒸汽机；蒸笼
O1766,steer,3,"steer, stem, stern",0,,3,"steer, stem, stern",D1754,kept,这三个词都与船有关：steer驾驶（船），stem船首，stern船尾,一次记住船的三个部分及动作。,掌舵水手从船首走到船尾。,驾驶(steer)船从船首(stem)到船尾(stern)。,steer the ship 驾驶船 | from stem to stern 从船首到船尾 | stern warning 严厉警告,注意stern另有“严厉的”之意；stem还有“茎、阻止”等意,steer: vt. 控制，引导；驾驶vi. 驾驶，掌舵；行驶n. 阉牛n. (Steer)人名；(英)斯蒂尔；(德、匈)施特尔 | stem: n. 干；茎；船首；血统vt. 阻止；除去…的茎；给…装柄vi. 阻止；起源于某事物；逆行abbr. 理工科的统称（science，technology，engineering，math） | stern: adj. 严厉的；坚定的；严峻的；认真的n. 船尾；末端；（幽默）（人的）臀部n. (Stern) （英、以、法、瑞典、西）斯特恩（人名）
O1767,stereo,2,"stereo, stereotype",0,,2,"stereo, stereotype",D1755,kept,前缀stereo-（立体的，坚固的），type（类型）。stereo是立体声系统；stereotype原意铅版，引申为刻板印象,共享stereo-前缀，一个表示立体声音响，一个表示固定模式。,立体声音响播放着关于刻板印象的广播。,立体声(stereo)里传出老套的刻板印象(stereotype)。,stereo sound 立体声 | break the stereotype 打破刻板印象,stereo也可指立体照片等,stereo: n. 立体声；立体声系统adj. 立体的；立体声的；立体感觉的 | stereotype: n. 陈腔滥调，老套；成见；模式化形象；铅版，铅版（浇铸或印刷）v. 对……形成模式化的看法，对……存有成见；套用老套，使一成不变；使用铅版
O1768,steward,2,"steward, stewardess",0,,2,"steward, stewardess",D1756,kept,steward + -ess（女性后缀），类似actor→actress,stewardess是女乘务员/女管家，由steward加-ess构成。,飞机上男乘务员和女乘务员一起工作。,管家(steward)有女管家(stewardess)。,air steward 空中乘务员 | stewardess uniform 空姐制服,"类似：waiter/waitress, host/hostess",steward: n. 管家；乘务员；膳务员；工会管事vi. 当服务员；当管事vt. 管理n. (Steward)人名；(英)斯图尔德 | stewardess: n. 女管家；女干事；女服务员
O1769,sticky,1,sticky,0,,1,sticky,D1757,kept,,,,,,,sticky: adj. 粘的；粘性的
O1770,stiff,2,"stiff, stiffen",2,"stiffly, stiffness",4,"stiff, stiffen, stiffly, stiffness",D1758,kept,形容词stiff + -en动词后缀，类似soft→soften,stiffen由stiff派生，表示变硬或使变硬。,一块硬纸板变得更硬。,硬(stiff)的东西变硬(stiffen)。,stiff neck 落枕 | stiffen one's resolve 坚定决心,"类似：hard→harden, soft→soften","stiff: adj.硬的,僵直的,拘谨的,呆板的,艰难的,费劲的,僵硬的 | stiffen: vi. 变硬；变猛烈；变粘vt. 使变硬；使粘稠"
O1771,stimulate,2,"stimulate, stimulus",0,,2,"stimulate, stimulus",D1759,kept,词根stimul-（刺，刺激），-ate动词后缀，-us名词后缀,stimulus是刺激物，stimulate是刺激的动作。,用针(stimulus)刺(stimulate)皮肤。,刺激物(stimulus)刺激(stimulate)你。,economic stimulus 经济刺激 | stimulate growth 刺激生长,"同义词：spur, provoke",stimulate: vt. 刺激；鼓舞，激励vi. 起刺激作用；起促进作用 | stimulus: n. 刺激；激励；刺激物
O1772,stitch,2,"sting, stitch",0,,2,"sting, stitch",D1760,kept,stitch缝，sting刺。发音相近，场景联想,缝衣服时被针扎，记住两个词。,补衣服时不小心针扎了手，一阵刺痛。,缝(stitch)的时候被针扎(sting)了。,stitch up 缝合 | bee sting 蜜蜂蜇,对比：prick（刺）,sting: n. 刺痛；讽刺，刺激；刺毛vt. 刺；驱使；使…苦恼；使…疼痛vi. 刺痛；被刺痛；感到剧痛n. (Sting)人名；(英)斯廷；(德)施廷 | stitch: n. 针脚，线迹；一针vt. 缝，缝合vi. 缝，缝合
O1773,stir,1,stir,0,,1,stir,D1761,kept,,,,,,,stir: v. 搅拌；微动；（使）活动；激发，打动；（非正式）挑拨；传播n. 搅拌；激动；（非正式）监狱
O1774,stock,2,"stock, stocking",0,,2,"stock, stocking",D1762,kept,stock本意树干，后引申为存货；stocking原指覆盖腿的东西（像树干套子），后专指长袜。-ing后缀,stock加上-ing变成stocking，意义关联可联想。,仓库库存里堆满长袜。,库存(stock)里都是长袜(stocking)。,out of stock 脱销 | a pair of stockings 一双长袜,stock还有股票意思,"stock: n.树干,库存,股票,股份,托盘,祖先,血统,原料adj.股票的,普通的,常备的,存货的,繁殖用的vt.装把手于,进货,备有,放牧vi.出新芽,采购 | stocking: n.长袜"
O1775,stony,1,stony,0,,1,stony,D1763,kept,,,,,,,stony: adj. 石头覆盖的；石头制的；像石头的；无情的；石质的
O1776,stool,2,"stool, stoop",0,,2,"stool, stoop",D1764,kept,st-开头，stool凳子，stoop弯腰。通过动作场景联想,弯腰坐凳子，形象记忆两个词。,老人慢慢弯腰坐在小凳子上。,弯腰(stoop)坐在凳子(stool)上。,bar stool 吧凳 | stoop down 弯腰,stool还有粪便的意思，不常用,stool: n. 凳子；粪便；厕所vi. 长新枝；分檗vt. 引诱，诱捕 | stoop: vi. 弯腰；屈服；堕落n. 弯腰，屈背；屈服vt. 辱没，堕落；俯曲n. (Stoop)人名；(法、荷、葡)斯托普
O1777,storey,1,storey,0,,1,storey,D1765,kept,,,,,,,storey: n. [建] 楼层；叠架的一层n. (Storey)人名；(西、瑞典)斯托雷；(英)斯托里
O1778,stormy,1,stormy,0,,1,stormy,D1766,kept,,,,,,,stormy: adj. 暴风雨的；猛烈的；暴躁的
